MA,FA,Cs,Pb,Sn,Br,Cl,I,Bandgap
0.998027401,0,0,0.74277621,0.250984416,0.399237442,0,0.599189548,1.590861269
0.997724036,0,0,0.755325247,0.248796499,0.403764273,0,0.604818615,1.588853267
0.14948573,0.807930307,0.049624995,0.990026744,0,0.252135946,0,0.753631152,1.635035559
0.150442482,0.799374542,0.049659854,1.005100087,0,0.251569333,0,0.755972182,1.640424424
0.149739203,0.847911278,0,1.001621027,0,0.251102198,0,0.750185473,1.635306487
1.000464749,0,0,0.747483437,0.248352275,0.399887448,0,0.601604422,1.596290112
0.250564769,0.743276424,0,1.001414417,0,0.251941323,0,0.742509723,1.671812962
0.151463929,0.845533223,0,0.990010045,0,0.248755286,0,0.745929615,1.663977079
0.151471856,0.854985201,0,0.999696788,0,0.248870372,0,0.75016349,1.66404833
0.150010839,0.792699742,0.049505879,0.990644851,0,0.249182144,0,0.749834076,1.676758875
1.007029037,0,0,0.752209475,0.250431586,0.401519075,0,0.603314002,1.593862667
0.151413477,0.806078956,0.049721251,0.996617847,0,0.2504837,0,0.754355098,1.657209762
1.00113445,0,0,0.744339743,0.24921802,0.401948402,0,0.601117965,1.603384711
1.004394161,0,0,0.75121758,0.248270239,0.39952792,0,0.602629465,1.586238242
1.00415877,0,0,0.742914214,0.250201974,0.40092497,0,0.600336177,1.577704933
0.996615874,0,0,0.750152535,0.248181018,0.402525986,0,0.602537787,1.579014002
0.149541645,0.851075081,0,0.995961102,0,0.252086358,0,0.74917273,1.648622916
0.995735405,0,0,0.743849834,0.250739052,0.399328457,0,0.598789725,1.576629601
0.149431081,0.851519757,0,1.009820238,0,0.251368166,0,0.752590864,1.648755765
0.149989386,0.799593559,0.049924189,1.004108101,0,0.251281428,0,0.755133372,1.678016397
0.150920072,0.799648647,0.049829638,0.999049136,0,0.250871763,0,0.753680804,1.64329618
0.151049537,0.801471973,0.04989811,1.004570791,0,0.248086684,0,0.754444507,1.660024066
0.151089782,0.806675122,0.04992598,0.991349755,0,0.250698911,0,0.75283084,1.633801994
0.249735995,0.752665236,0,1.000300293,0,0.250844341,0,0.742802597,1.644074956
0.996039866,0,0,1.00971046,0,0.289518638,0,0.705238435,1.70656236
0.148958543,0.80182565,0.04966654,0.994895006,0,0.2497675,0,0.751996635,1.678805373
0.150960761,0.851986662,0,0.999570724,0,0.247787439,0,0.748375043,1.654580639
0.149199904,0.79311406,0.049500628,0.994795719,0,0.249662926,0,0.750325935,1.68690518
1.007110582,0,0,1.001291923,0,0.290442016,0,0.704369978,1.701375503
0.252199762,0.757174359,0,1.001995361,0,0.249353092,0,0.743387694,1.662386305
0.148649752,0.796388236,0.04966836,1.006388545,0,0.250018278,0,0.753895429,1.676149265
0.149004154,0.799493853,0.050207575,1.006636132,0,0.250861085,0,0.754906275,1.63953391
0.249530914,0.747520207,0,1.009847533,0,0.250379256,0,0.743694166,1.646485533
0.150679565,0.798173747,0.050040845,1.005069027,0,0.24808186,0,0.753318584,1.633510996
1.005721059,0,0,0.748085334,0.248898292,0.401923386,0,0.601687531,1.594197922
0.150679985,0.852692501,0,0.99018728,0,0.252313895,0,0.747253935,1.652918196
0.150614241,0.796398868,0.049554612,1.003106027,0,0.250541287,0,0.753089996,1.693736168
0.248978009,0.756374955,0,1.002051453,0,0.251912864,0,0.743454069,1.661592851
0.15134397,0.845575729,0,1.000158991,0,0.25169072,0,0.748265496,1.660150469
1.008861639,0,0,0.757387196,0.249464205,0.403242872,0,0.604434041,1.591127458
1,0,0,0.75,0.25,0.4,0,0.6,1.59
0.150971271,0.794164904,0.049961657,1.004415209,0,0.252498636,0,0.753484997,1.685405773
0.15005009,0.843949936,0,1.007519537,0,0.249338626,0,0.748564679,1.649785975
0.991076993,0,0,0.753881365,0.251573663,0.398748414,0,0.598994339,1.586512867
0.149859044,0.846582347,0,0.991143862,0,0.250555693,0,0.74509884,1.649535622
0.99253982,0,0,0.746778304,0.251427587,0.402423018,0,0.598645316,1.576535971
0.148994715,0.85721982,0,0.999342717,0,0.250903019,0,0.749026658,1.652064703
1.005839811,0,0,0.744190219,0.250316717,0.402692883,0,0.599679226,1.598781874
0.151466308,0.855172744,0,1.001411247,0,0.248455102,0,0.748184371,1.663110857
0.990436533,0,0,0.742530414,0.251418737,0.398380926,0,0.595207597,1.602318901
0.148942811,0.793520879,0.050257078,1.006183409,0,0.249823986,0,0.751795498,1.670938082
0.15098641,0.806711382,0.050095824,0.996621376,0,0.252248819,0,0.752629105,1.679823383
0.150321465,0.806567277,0.049654621,0.990248449,0,0.248645368,0,0.749332971,1.649753819
0.149679356,0.806589318,0.050485454,1.008327802,0,0.248037188,0,0.753934271,1.655873562
0.149708436,0.794628142,0.049597113,0.998597577,0,0.252396668,0,0.750558768,1.684880605
0.150083833,0.856150486,0,0.991811661,0,0.247604058,0,0.744761036,1.661133699
1.007425684,0,0,0.747093106,0.250141611,0.399132569,0,0.598358355,1.595628611
0.150235045,0.846761379,0,0.996521068,0,0.250060273,0,0.745126699,1.650257085
0.996221383,0,0,0.749874327,0.2492958,0.399851231,0,0.598304089,1.576070577
0.150542441,0.853850276,0,0.99015923,0,0.25061947,0,0.744915102,1.641562526
1.006471146,0,0,1.004478843,0,0.292721574,0,0.703629189,1.714083562
0.149919701,0.8451986,0,0.998997271,0,0.251180712,0,0.745733547,1.652683899
0.148753134,0.800776156,0.04976574,0.992579933,0,0.249247426,0,0.748497724,1.673563899
0.148751635,0.855861666,0,0.991300771,0,0.249327974,0,0.744718039,1.654380234
0.14855187,0.803435514,0.050074699,1.001951006,0,0.251503176,0,0.75221739,1.677917965
0.148720267,0.793613632,0.050295118,1.003675014,0,0.249705341,0,0.750183873,1.684955713
0.151464552,0.852920612,0,1.008753298,0,0.25208855,0,0.749851844,1.666112912
0.15053105,0.843206629,0,0.997085026,0,0.252280021,0,0.745025947,1.653047806
0.14897879,0.851912006,0,1.004254365,0,0.249186848,0,0.74712483,1.635809207
0.149862176,0.802412356,0.050299236,0.999359246,0,0.25035967,0,0.750838702,1.63585748
0.151380231,0.843350035,0,1.002778632,0,0.251376334,0,0.746074068,1.642911686
0.149950678,0.805186592,0.049763206,1.008745181,0,0.250062801,0,0.753363543,1.681021986
1.005956806,0,0,0.747268979,0.247577285,0.396854118,0,0.597207994,1.600001119
0.15,0.8,0.05,1,0,0.25,0,0.75,1.68
0.15,0.8,0.05,1,0,0.25,0,0.75,1.65
0.150526392,0.806497058,0.049912754,1.001464814,0,0.251159448,0,0.751970408,1.654636785
0.150332477,0.845640829,0,1.001514476,0,0.249949169,0,0.745222782,1.658945504
0.150681758,0.804131981,0.049946493,0.996630482,0,0.250349624,0,0.749965328,1.645897077
0.151037913,0.804911476,0.050110881,1.004784605,0,0.248092994,0,0.751345922,1.673357494
0.992067431,0,0,0.748791077,0.251480652,0.396750365,0,0.59454944,1.580805133
1.002931257,0,0,0.743957995,0.248715532,0.403696387,0,0.597827372,1.595990653
0.150130296,0.857794612,0,1.000720284,0,0.250279574,0,0.746954873,1.662540412
0.149883114,0.792553311,0.049581174,1.004364726,0,0.249061706,0,0.74897203,1.665622667
0.997970812,0,0,0.750787524,0.249657158,0.396467416,0,0.595959493,1.596395189
1.006535528,0,0,0.749381202,0.251208303,0.403670489,0,0.598624055,1.605379895
0.148951516,0.807704347,0.049502593,1.00222922,0,0.250342226,0,0.751276412,1.674531687
0.151088287,0.799453833,0.050014697,1.001046088,0,0.252332945,0,0.750601808,1.674962476
0.990568859,0,0,0.750909585,0.250370428,0.398426122,0,0.595485597,1.603690839
0.148530395,0.799697737,0.050263971,1.008385783,0,0.247630808,0,0.750429245,1.667330698
0.150889233,0.795909453,0.049562215,0.990318134,0,0.250233813,0,0.746014242,1.637706736
0.998970706,0,0,0.746694884,0.251273888,0.39707807,0,0.594373946,1.58659653
0.991444133,0,0,0.751259589,0.248750652,0.400231264,0,0.596704446,1.580230231
0.151499968,0.795324809,0.05049847,0.990108762,0,0.248572817,0,0.745376296,1.636575822
1.006098212,0,0,0.748722178,0.250437488,0.400287511,0,0.596941354,1.600228585
0.992145143,0,0,0.750890302,0.251006471,0.401678595,0,0.596393959,1.583256169
0.150771774,0.793635994,0.050137806,1.008409035,0,0.248479942,0,0.749648252,1.6541106
0.149658249,0.793942923,0.049969142,1.002873038,0,0.249293466,0,0.748272088,1.65255921
0.150640356,0.858454709,0,1.009238864,0,0.247520538,0,0.747551371,1.650764812
0.990743093,0,0,0.749020504,0.24811788,0.397078291,0,0.594722636,1.599210689
0.150694876,0.804128523,0.050480475,0.996209193,0,0.24919784,0,0.748268071,1.634154656
0.150379075,0.80345285,0.049794928,1.004713062,0,0.250144493,0,0.750502204,1.69288689
0.151407963,0.793911929,0.049671729,0.994951782,0,0.252431701,0,0.74707046,1.647838309
0.148626051,0.80688818,0.049693428,1.009414022,0,0.250339397,0,0.75189128,1.673982949
0.149132138,0.800978698,0.05004454,1.000272617,0,0.248236734,0,0.747809697,1.670839325
1.006051909,0,0,0.74409269,0.249025831,0.399685209,0,0.595044177,1.605474434
0.149761912,0.79270124,0.050213582,0.998895798,0,0.251775338,0,0.747247764,1.663758651
0.149916943,0.841701758,0,1.006243552,0,0.249894575,0,0.743815691,1.636628952
0.148831264,0.807157839,0.050492012,1.006853864,0,0.25036566,0,0.75120066,1.685744535
0.151455711,0.857065957,0,0.992404935,0,0.251666805,0,0.743618055,1.652527153
0.151284608,0.795944262,0.050188729,1.002491382,0,0.248600413,0,0.747403908,1.664565281
0.151066561,0.844442016,0,1.002789143,0,0.247969128,0,0.742525551,1.66370333
1.009062857,0,0,0.754543065,0.251034199,0.399750634,0,0.597049974,1.60338238
1.002306277,0,0,0.75482527,0.247624472,0.400578913,0,0.597762744,1.59097243
0.148693945,0.797556407,0.049734643,1.008320074,0,0.248351739,0,0.748434708,1.666954246
0.150050315,0.800849538,0.049637832,1.002175663,0,0.249558428,0,0.747910577,1.665530123
0.1509139,0.854340338,0,1.008155824,0,0.252098157,0,0.746831769,1.640207774
1.003973897,0,0,0.754146452,0.249836752,0.403203811,0,0.597795187,1.5803298
0.150422133,0.843386659,0,1.009919403,0,0.248869733,0,0.74401436,1.639669552
1.005652321,0,0,0.753062807,0.251281326,0.403059125,0,0.596977428,1.585544658
0.14958138,0.79433212,0.04963458,0.99308005,0,0.249951033,0,0.744174823,1.675600539
0.151088381,0.802133174,0.050385922,1.004940567,0,0.251596894,0,0.749607664,1.66556455
0.15087826,0.805839846,0.050260771,0.990713048,0,0.251659636,0,0.746343099,1.665892058
1.008744768,0,0,0.751153231,0.251514912,0.40260057,0,0.59608709,1.57506129
0.149123778,0.793954592,0.050308602,0.998208925,0,0.250979231,0,0.745491507,1.663804544
0.148877446,0.80769681,0.049892188,1.000717326,0,0.24831263,0,0.747385585,1.652700677
0.149634597,0.794759454,0.050148818,1.009039881,0,0.250520305,0,0.748191996,1.665550832
0.151038712,0.797054337,0.049795616,1.005791982,0,0.252463611,0,0.748296948,1.65338539
1.00366103,0,0,0.746883768,0.248929559,0.403213305,0,0.595041113,1.58154778
0.149058205,0.800359976,0.04996613,1.007153658,0,0.251316148,0,0.748547341,1.67767167
0.148508288,0.852379986,0,1.001722723,0,0.251395666,0,0.742866602,1.644929645
0.149385613,0.803868922,0.050474091,0.992340186,0,0.247960289,0,0.743945957,1.678616129
0.149111994,0.79390933,0.049994709,1.003783854,0,0.247766491,0,0.744613581,1.664384022
0.149214893,0.792048219,0.050343536,1.005424639,0,0.248262266,0,0.744977319,1.67702018
0.150199856,0.794530953,0.050450303,1.002099333,0,0.249780649,0,0.745227432,1.650238478
0.149949872,0.851097012,0,1.004942945,0,0.250570864,0,0.742758141,1.655201813
1.007874905,0,0,0.755736932,0.251512953,0.399739641,0,0.594816015,1.604534903
0.148821185,0.803749907,0.050282892,1.005396236,0,0.248212853,0,0.746767383,1.65040303
0.15129569,0.79536737,0.0504387,1.006584375,0,0.247561796,0,0.745447439,1.650873934
0.149767563,0.795334264,0.050178056,0.996023859,0,0.248272615,0,0.742650604,1.691569327
1.008056586,0,0,0.75358238,0.250958546,0.403751039,0,0.595563285,1.589134222
0.151191018,0.807753789,0.04988866,1.002063145,0,0.25037244,0,0.747061866,1.654259067
0.150709398,0.80057051,0.049631801,0.997982447,0,0.247507266,0,0.743527739,1.686282577
0.149032579,0.802663856,0.050281648,0.990823014,0,0.250052397,0,0.742843315,1.676857257
0.151317719,0.799177048,0.049843307,1.000762063,0,0.252058443,0,0.74546843,1.665246847
0.15047088,0.799555836,0.049659935,0.997420496,0,0.249381416,0,0.743463771,1.668214496
0.148847305,0.800194166,0.050444535,0.991577703,0,0.251445508,0,0.742664936,1.678908947
0.151220767,0.805157251,0.050361339,1.007332453,0,0.251941321,0,0.747969613,1.639351205
0.149632999,0.801193611,0.049767985,1.00217732,0,0.249176028,0,0.744525983,1.681717541
0.149333935,0.795631358,0.049875348,0.997720174,0,0.251579856,0,0.743239395,1.665421476
0.993184924,0,0,0,1.009371071,0.59499133,0.066964893,0.336532356,1.870998113
0.148996675,0.804909467,0.050250625,1.003069124,0,0.251721588,0,0.745154232,1.669230938
0.149763674,0.797594329,0.049692772,1.002809227,0,0.25196245,0,0.743800695,1.683787631
0.149477165,0.80444906,0.049553495,1.001722849,0,0.248980894,0,0.743322449,1.674898889
0.148754854,0.799349775,0.050150343,1.005402455,0,0.252338421,0,0.743947243,1.667233703
0.150900391,0.805692797,0.05033653,1.002142816,0,0.25067447,0,0.74379634,1.636223032
0.994109632,0,0,0,1.005706597,0.595282534,0.066294927,0.335452437,1.862388405
0.150793662,0.796194787,0.050484103,1.007054523,0,0.251139431,0,0.743325974,1.645813892
0.148792296,0.803622222,0.050111473,1.009702537,0,0.247880315,0,0.743560626,1.672195848
0.150528264,0.80465153,0.049907927,1.004378536,0,0.251819137,0,0.743375477,1.648183971
1.008860214,0,0,0,1.008320445,0.596362895,0.066330505,0.335397051,1.88183678
0.993003662,0,0,0,1.000970385,0.597573831,0.066778691,0.336603833,1.852746603
0.991182357,0,0,0,1.000842432,0.595504281,0.066930736,0.335888151,1.854499134
0.999166685,0,0,0,1.00481749,0.599651348,0.06631382,0.335646614,1.88583788
0.99487384,0,0,0,1.005553726,0.60217096,0.066320595,0.335799942,1.857804135
1.001532472,0,0,0,1.001621827,0.594147094,0.066011411,0.333712408,1.870973974
0.15009475,0.807390731,0.050447849,1.007884224,0,0.252047689,0,0.742614135,1.644270735
0.99227457,0,0,0,1.006586818,0.595296015,0.06604197,0.330658988,1.864224385
0.999332386,0,0,0,1.002821273,0.595688944,0.066853397,0.333640388,1.877527497
1.001073278,0,0,0.990731891,0,0,0.165631861,0.840578516,1.536091143
0.99542241,0,0,0,1.009036454,0.598662645,0.066560937,0.331302445,1.852929977
1.004138233,0,0,0,1.005329181,0.599437449,0.066745677,0.333662633,1.871427838
1.003621559,0,0,0,0.998691107,0.602235044,0.066699927,0.336074824,1.884175293
1.002258266,0,0,0,1.001925667,0.600346645,0.066151276,0.33326905,1.888221146
0.997981696,0,0,0,1.000341202,0.597334918,0.067100652,0.333631498,1.888385559
1.0053117,0,0,0,1.008777629,0.594159325,0.06710993,0.330441974,1.853364084
0.995954661,0,0,0,1.007819304,0.602127902,0.067133081,0.332345419,1.88423264
0.998609661,0,0,0,1.006265834,0.602145989,0.066581171,0.332134455,1.878232399
1,0,0,0,1,0.6,0.0666,0.3334,1.87
0.998120107,0,0,0,1.007911917,0.605495354,0.066657103,0.332863809,1.877987514
1.008760714,0,0,0,1.008428551,0.595391166,0.066882316,0.330203335,1.864819658
1.003736061,0,0,0,1.008993249,0.603795953,0.066598669,0.332174886,1.882794531
1.005894188,0,0,0,1.001684109,0.605508168,0.066310537,0.334830682,1.871934972
1.000088448,0,0,0,1.002556025,0.598486778,0.066165256,0.331049173,1.870487207
1.004693521,0,0,0,0.992342517,0.595403717,0.066749008,0.334415307,1.85574723
1.00397251,0,0,0,1.007258734,0.596493783,0.067039674,0.33054815,1.864053212
0.99535069,0,0,0,1.001637911,0.600742087,0.066528922,0.331710356,1.857674705
0,0.803431644,0.199028195,0.99889667,0,0.247600454,0,0.756722435,1.657251374
0.997638257,0,0,0,0.991371392,0.603867055,0.066294517,0.335587087,1.875298422
0.99212968,0,0,0,1.004037515,0.604309845,0.066900052,0.33210236,1.863768988
1.006090718,0,0,0,0.994192566,0.603822562,0.066868869,0.336330482,1.855469584
1.000353207,0,0,0,0.997859122,0.605101299,0.066559827,0.33457,1.860756201
0,0.792136064,0.2006952,1.000998377,0,0.248126115,0,0.755666923,1.681800176
1.004498518,0,0,0,0.997859003,0.603793223,0.066389722,0.333837291,1.867699117
1.001725715,0,0,0,0.996823399,0.595567252,0.06633413,0.330349868,1.85500986
0.998408072,0,0,0,0.994436713,0.601957923,0.06723775,0.334252307,1.867487051
0,0.79218438,0.198096586,1.000157342,0,0.248552004,0,0.753818277,1.686666688
1.009744229,0,0,0,0.99465982,0.59918287,0.066162662,0.332467323,1.855631296
0,0.793141859,0.199929949,0.990700957,0,0.249854742,0,0.752369547,1.686080933
1.007520008,0,0,0,0.990208775,0.604254079,0.066024758,0.33459081,1.866644677
0,0.802698062,0.199450337,0.996280609,0,0.247971316,0,0.75399271,1.678716808
0,0.794440039,0.198752817,0.99256463,0,0.252122549,0,0.752769225,1.68096705
0,0.802495459,0.201590495,0.994268539,0,0.252182634,0,0.75536326,1.680021218
0.993839433,0,0,0.99943808,0,0,0.168649434,0.840906449,1.539608725
1.007128322,0,0,0.996733861,0,0,0.167535192,0.839793037,1.536452831
0.999789721,0,0,0.999848375,0,0,0.167850191,0.840341645,1.5337785
1.008067408,0,0,1.002493417,0,0,0.167185977,0.840791073,1.530709731
0.991797051,0,0,0,0.990501627,0.599244501,0.066617591,0.330901849,1.858059371
1.000347727,0,0,1.003809477,0,0,0.165843341,0.837628559,1.537048726
1.009645089,0,0,1.005073724,0,0,0.165559718,0.838353842,1.52912801
0,0.793905524,0.199653645,0.998454907,0,0.249376547,0,0.752412886,1.672579827
1.004370215,0,0,0,0.992299548,0.598779352,0.065997829,0.330251576,1.875765318
1.000341417,0,0,0,0.990040784,0.605889147,0.066014778,0.332935985,1.85161023
0,0.798243364,0.198590034,1.006019708,0,0.249948463,0,0.754659646,1.661453981
1.006630881,0,0,1.00830736,0,0,0.165453895,0.838171383,1.547517354
1.004893829,0,0,0,0.9942251,0.605286934,0.066383896,0.332212563,1.858381183
0,0.800608781,0.1991005,0.991534773,0,0.250682084,0,0.751507279,1.678708469
1.006011397,0,0,1.008994842,0,0,0.166820393,0.840292538,1.533222891
0,0.800253008,0.200828583,1.001528317,0,0.248708388,0,0.753632345,1.663209003
0,0.794300366,0.200035999,1.006117938,0,0.248345872,0,0.753051042,1.672471611
1.001800002,0,0,0,0.991597953,0.599647745,0.066524757,0.330233867,1.883338628
1.003309805,0,0,0.991694929,0,0,0.167791749,0.836224586,1.532784481
0,0.797392198,0.201448819,0.990316653,0,0.247541007,0,0.749135281,1.676787076
1.003886604,0,0,0,0.990650844,0.605351966,0.065982287,0.331361584,1.867349247
0,0.803173679,0.20104208,1.009961128,0,0.251020792,0,0.756058754,1.68667702
0,0.79489742,0.199245827,1.002803655,0,0.249468758,0,0.750538528,1.664396715
1.004975102,0,0,1.00137863,0,0,0.167774627,0.837244077,1.540301135
1.001105101,0,0,0.993759874,0,0,0.165448202,0.830987279,1.54308576
1.004418337,0,0,0.993445158,0,0,0.167067577,0.833741306,1.533812458
0,0.801091348,0.198363128,1.006659333,0,0.249418135,0,0.751871692,1.678386508
0.994227624,0,0,1.007156146,0,0,0.166015199,0.834360916,1.528575416
1.00368381,0,0,1.008150217,0,0,0.166496547,0.836239127,1.539644762
1.000972754,0,0,1.006478176,0,0,0.165725931,0.833971065,1.52857046
0,0.8,0.2,1,0,0.25,0,0.75,1.67
0.993419556,0,0,0.99150876,0,0,0.16854428,0.833459141,1.553242359
1.008882755,0,0,1.009175076,0,0,0.168479645,0.839581829,1.551951721
0.997733786,0,0,0.99243505,0,0,0.167050447,0.831680215,1.536839556
0,0.805289187,0.201528295,1.000077096,0,0.250063209,0,0.750919486,1.682470549
0,0.806968517,0.199077634,1.000207624,0,0.250183588,0,0.750415947,1.658019018
0,0.79845965,0.201271806,1.005985097,0,0.247715873,0,0.749907365,1.679088202
0,0.803975894,0.199928644,1.007691266,0,0.248908336,0,0.751406888,1.685213103
1,0,0,1,0,0,0.167,0.833,1.543
0,0.79248163,0.201713976,1.000003219,0,0.251811623,0,0.748653074,1.671975901
0.992645051,0,0,1.001528843,0,0,0.167129495,0.832717698,1.54438449
0.995535342,0,0,1.007684972,0,0,0.167186656,0.834473658,1.547831174
0,0.803195872,0.200978035,1.000479118,0,0.24793979,0,0.748501334,1.664939299
0,0.799104293,0.200256411,1.004876038,0,0.25213369,0,0.750128127,1.666154475
0,0.792456396,0.198071039,0.993580291,0,0.251488456,0,0.745047892,1.660597452
0,0.806616869,0.200025254,0.995595368,0,0.250903907,0,0.747669938,1.658957965
0,0.792429975,0.198164621,0.990670272,0,0.250789407,0,0.743302905,1.685833777
0.990279883,0,0,0.993564304,0,0,0.166311756,0.827496638,1.53765893
0,0.804852238,0.199054524,1.007553045,0,0.248410776,0,0.748898709,1.656429494
0,0.800068972,0.201389,0.9989993,0,0.251147991,0,0.747315481,1.685336693
0,0.801435508,0.198099991,1.00185377,0,0.251663874,0,0.74737993,1.681685441
0.993904719,0,0,1.009460396,0,0,0.167667077,0.833484803,1.5346992
0,0.7999632,0.201872978,1.006609806,0,0.248392415,0,0.748035513,1.654468791
1.002085617,0,0,1.004778031,0,0,0.167115791,0.83215258,1.554064953
0.997372786,0,0,0.999463658,0,0,0.167855779,0.831227442,1.556628635
1.002228583,0,0,0.998974003,0,0,0.166606787,0.829495568,1.528315215
0.999666979,0,0,1.003179419,0,0,0.166652932,0.830186404,1.548463695
0,0.796025293,0.200669422,1.005162375,0,0.250542326,0,0.746464789,1.685640486
1.003538159,0,0,0.995641277,0,0,0.166819846,0.828256763,1.535481801
0,0.795396516,0.200566672,0.997203648,0,0.250425937,0,0.743955856,1.683488703
0,0.807380336,0.200082455,1.003073752,0,0.250358982,0,0.747448752,1.655335368
1.00697356,0,0,1.005917841,0,0,0.167831541,0.832757664,1.55220471
0,0.795714418,0.199672011,1.008581639,0,0.250290071,0,0.746450058,1.666201667
0,0.793314267,0.201025997,1.005692717,0,0.252058624,0,0.746218111,1.666903663
0,0.799738907,0.198478988,1.009388419,0,0.25214293,0,0.747391517,1.666539935
0,0.804500081,0.198382656,1.009676268,0,0.250331436,0,0.747399786,1.677383739
0.99918436,0,0,0.990564262,0,0,0.167794403,0.826968824,1.550050199
0,0.796900607,0.199714908,1.000433602,0,0.2514467,0,0.743373846,1.667853509
1.007698762,0,0,0.998900305,0,0,0.167935833,0.829339167,1.543072115
0,0.805053353,0.20112506,0.998107404,0,0.249052344,0,0.7435584,1.682120048
1.00784728,0,0,1.006023981,0,0,0.166960241,0.829463603,1.534535284
0,0.807466305,0.199794014,0.997282521,0,0.252382333,0,0.744444142,1.653336681
0.999429406,0,0,1.004415629,0,0,0.165768142,0.825996646,1.544635154
0.990694757,0,0,1.009279074,0,0,0.167671061,0.829210687,1.53129184
0,0.806676654,0.200493672,1.006140686,0,0.250116976,0,0.745481461,1.663705005
1.001243696,0,0,0.994878795,0,0,0.167608727,0.826154462,1.546151426
1.007761824,0,0,1.004906897,0,0,0.166001646,0.826836472,1.5501154
0.990437858,0,0,1.000182263,0,0,0.168158797,0.826945823,1.537014853
0,0.802433433,0.198960269,1.005398017,0,0.251943243,0,0.743869707,1.655938695
0.994794894,0,0,1.008435703,0,0,0.167038521,0.82736077,1.550517704
1.00681625,0,0,1.007977439,0,0,0.167695005,0.829041695,1.55352026
1.000943224,0,0,1.005357041,0,0,0.167498568,0.824999029,1.538824634
0,0.848447084,0.149612924,0.993884664,0,0.26804266,0,0.735326104,1.735475573
0,0.827766017,0.169217001,0.995599411,0,0.268322023,0,0.737031759,1.711017283
0,0.84565754,0.149791021,0.992168514,0,0.270294377,0,0.734782367,1.726318965
0,0.854147915,0.148969019,0.997768106,0,0.268950636,0,0.736945535,1.721842149
0,0.842543042,0.149336476,1.002669694,0,0.270955774,0,0.736892034,1.726136588
0,0.822424541,0.169204774,1.001011339,0,0.267906674,0,0.736205274,1.734852844
0,0.822950343,0.171340343,0.995052646,0,0.267759585,0,0.735229462,1.735188073
0,0.836143723,0.170829927,0.99109443,0,0.269833049,0,0.737072786,1.729455452
0,0.847285001,0.149201595,0.998115571,0,0.272147426,0,0.735876107,1.716856661
0,0.827688223,0.170353126,0.993687432,0,0.27030034,0,0.736133096,1.708130362
0,0.850558781,0.151021019,0.994752499,0,0.269783425,0,0.735102259,1.722041464
0,0.85348131,0.149764792,0.995127369,0,0.271676548,0,0.735861579,1.705493182
0,0.825975564,0.170913408,0.993454922,0,0.27120924,0,0.735769495,1.721579233
0,0.845321082,0.150856597,1.008373367,0,0.267356134,0,0.73626396,1.717398905
0,0.828847882,0.171552353,0.993931405,0,0.272464363,0,0.73671391,1.734272485
0,0.847908937,0.150494993,1.002246736,0,0.267816885,0,0.734670892,1.726073022
0,0.827038935,0.170515067,0.992491267,0,0.271785295,0,0.735084433,1.720576262
0,0.851977165,0.150692524,0.990274945,0,0.268449464,0,0.732413409,1.73173675
0,0.843976874,0.150017619,1.009576643,0,0.269253522,0,0.735715914,1.726773749
0,0.830201882,0.169797707,0.999110507,0,0.272317754,0,0.736828008,1.710922307
0,0.833847361,0.170098145,0.992305211,0,0.26863555,0,0.733683868,1.709093593
0,0.832721509,0.170782925,0.996057354,0,0.268544132,0,0.73450604,1.714378571
0,0.833570687,0.171304701,0.991458076,0,0.26829903,0,0.732855592,1.707347984
0,0.850354588,0.14945705,0.995536674,0,0.270319223,0,0.731838941,1.736535613
0,0.822662139,0.16948677,1.004123596,0,0.269642767,0,0.733613837,1.721330404
0,0.830710026,0.168583439,1.005866589,0,0.270328222,0,0.735481213,1.721087124
0,0.856576595,0.149645886,1.009651697,0,0.270387746,0,0.735908735,1.711812033
0,0.832377665,0.169302242,0.990052668,0,0.269064271,0,0.731033292,1.736875314
0.301759578,0.69779303,0,0.99350142,0,0.299952991,0,0.706721303,1.712176583
0,0.831045342,0.171044188,1.003373282,0,0.26809191,0,0.734370899,1.707840596
0,0.847690405,0.150862365,0.995597236,0,0.270685969,0,0.73066252,1.723561364
0,0.827131608,0.170606076,0.997548579,0,0.270223942,0,0.732553179,1.713390582
0,0.826571201,0.169315668,1.008390545,0,0.272624154,0,0.735837488,1.729489753
0,0.850809921,0.151433839,1.005941535,0,0.268483686,0,0.73311757,1.734519218
0.299843113,0.697324992,0,0.996858104,0,0.297964908,0,0.706067297,1.699146781
0.82435468,0.050161572,0.118812046,0.995264308,0,0.318956988,0,0.685691735,1.676736801
0,0.854884273,0.151190798,1.008584331,0,0.271380279,0,0.734982541,1.710876043
0,0.825092709,0.169972136,0.997473947,0,0.268102957,0,0.730231811,1.713815643
0,0.834079514,0.169058067,0.9904646,0,0.271548757,0,0.730956892,1.716995032
0,0.846266395,0.149252558,1.008921817,0,0.268855372,0,0.731622622,1.703988766
0,0.825648225,0.171048161,0.997039208,0,0.269071524,0,0.730670007,1.726540763
0.832736295,0.049784935,0.119002127,0.997251298,0,0.31865811,0,0.685892662,1.674736452
0,0.836018271,0.171165753,0.991925591,0,0.270031968,0,0.731205121,1.735207025
0,0.852309584,0.150925158,1.003574275,0,0.269745313,0,0.731683311,1.710374298
0,0.85,0.15,1,0,0.27,0,0.73,1.72
0,0.829640666,0.169580033,1.004328928,0,0.271940703,0,0.733422962,1.709983336
0.300233704,0.700886862,0,0.990907906,0,0.297567245,0,0.703487536,1.687944504
